content,score,Label
Shopee makin kesini makin aneh. Ada aja biaya tambahan. Yang katanya biaya layanan lah. Biaya penanganan lah. Blm lg yg katanya gratis ongkir pake shopee pay plus. Taik lah gak guna. Ujung²nya ongkir cuma di potong brp persen. Tetep kena biaya ongkir juga. Gitu aja terus banyakin gimmick promonya,1,-1
Overall bagus cuma yang bikin kesel itu shopee video pasti ada aja bug nya dan oke exspedisi pengiriman sumpah lemot banget nah yang bikin kesel lagi duh kurir yang gak berpengalaman dan gak ramah itu aja sih kekurangannya overall bagus,3,0
"Apk shopee sekarang smakin parah pakai expedisi spx barang nya ga sampai2,,,sangat2 mengecewa kan, barang otomatis di kembali kan ke penjual,,, cape2 nunggu lama ternyata barang ny ga sampai,,khusus nya di daerah saya prov kalteng kota palangka raya, kab pulang pisau, desa jabiren raya,,, expedisi SPX sangat buruk disini,,,",2,-1
"Tolong kalau update berikutnya diperbaiki peforma aplikasi soalnya sudah 6 kali update selama Juni & Juli tapi peformanya tak ada yang berubah, tetap lemot dan berat kalau lebih dari 30 detik. Jangan hanya promonya yang di-update terus tiap bulan tapi peforma aplikasi diabaikan. Sebenarnya saya sudah malas komplain karena jawabannya pasti itu² saja. Saya jenuh tiap hari berpacu dengan emosi. Kami lebih mengutamakan peforma aplikasi yang baik dibandingkan promo yang tiada habisnya tiap bulan",1,-1
"Maaf saya harus turunkan level bintangnya, karena aplikasinya sering tidak mau di push back via back button HP dan sering macet. Awalnya saya kira HP nya yg error, ternyata untuk aplikasi lain serupa gak ada masalah. Mohon cek",5,1
"Skrg jd Mls bngt belanja di Shopee krna Ekspedisi ny cuma 1 SPX doang, pengiriman ny Lama, Lelet.!! Tiap Belanja Mau ganti ke Ekspedisi lain gak Bisa gak ada pilihan yg lain selain SPX. Beda bngt sma Dulu.!!! Kayaknya Next mending Belanja di Toko Sebelah aja pengiriman ny Cepet 3hr jg sampe gak pernah 5hr atau 1 minggu baru sampe.!!",2,-1
Aku dah capek nunggu paket dari si cepat ya. Udah gua cari disini juga gak ada gerainya. Mending di hapus aja dari shopee kalo gak niat. Emosi gua udah 3 hari di kota gak sampe sampe. Shopee juga garansi mana gak bisa di klaim,1,-1
"Baru pertama kali belanja online di aplikasi Shopee, kualitas produk ya sangat baik sesuai dengan harga yang saya pilih ongkir ya murah buat saya yang tinggal di kalimantan. semoga kedepan ya kualitas produk yang di promosi aplikasi Shopee Lebih baik lagi, biar makin banyak orang yang menggunakan aplikasi Shopee. Terimakasih. ☺😇🥰",5,1
"Mantap belanja di shoope. Kita bisa pilih2 harga dengan kualitas sesuai selera, dari yang paling murah hingga mahal. Dari barang yang paling sederhana hingga yang sulit mendapatkannya ditoko offline. Saat ini saya hanya percaya shoopee untuk belanja keperluan saya. Mudah2an lancar selalu apk nya.",5,1
Shopee terimakasih sudah memperbaharui pengiriman jadi cepat. Tp satu hal tolong kasih fitur pengelompokan barang barang yg belum di check out di keranjang kaya kasih kebebasan customer buat bikin folder sendiri soalnya saya suka males nge scroll2 ke bawah buat liat barang2 yg belum di check out akhirnya mah saya check out sendiri yg bukan di keranjang haha.. tolong jadi bahan pertimbangan ya shopee sm jgn lemot aplikasi nya..,3,0
Tiap kali mau klaim koin check-in yang 25RB koin selalu error tapi kalo yg koin kecilnya engga ini udh ke 3xnya seperti itu kayak ga niat mau ngasih koin 25RBnya. Terus kalo mau makek gratis ongkir selalu diancam kalo akun akan di blokir padahal belanja nya udh dipakek cuman 1x sehari kan promo gratis ongkir itu sudah disediakan tapi kalo dipakai malah tidak bisa dipakai dan di ancam blokir. Terus kalo pakek spay skrg ada biaya penanganan juga,1,-1
Tolong Aplikasiny lebih dbuat lebih ringan/ sederhana.. soalny agk berat.. karena terlalu banyak fitur2 kayak tiktok dll jd buat aplikasi lebih berat saat dbuka..,5,1
"Belanja Online, Ya Shopee..😍 Aplikasi Terbaik menurutku utk belanja, anti ribet, claim kalo ada masalah cepat, dan akurat prediksi barang sampai ke tujuan. Pokoknya Top dech.👍👍👍",5,1
"Saya senang belanja di shopee,karena harga nya lebih murah,dan sering gratis ongkir😁tapi kadang ada barang yg dipromo divideo ga sesuai tolong utk seller menjual sesuai dgn yg di promosikan/ video",5,1
Aplikasi bagus. Sangat membantu buat yg ga suka belanja langsung ke toko. Proses beli nya pun ga ribet. Bisa ngumpulin koin sendiri pula. Sesuai dengan ekpektasi atau tidak sesuai aja sih resikonya. Top yah aku suka 👍,5,1
"sistem pengiriman di shopee express sangat buruk, barang sudah berminggu sampe ke gudang tidak ada pengiriman terus lewat etimasi baru barang dikirim. bitang 1 lebih dari cukup sekalian uninstall.",4,1
"Marketplace dgn fitur terlengkap sejauh ini. Gak cuma nyaman buat jual-beli.. sering ngasi diskon, gratis ongkir, bahkan bisa dapet duit tanpa transaksi lewat games dan fitur-fitur video. Pertahankan yaa.. Semoga makin banyak koin yg dibagi gratisan 😁",5,1
"Pengirimn kalo pakai SPX selalu lewat dari tanggal seharusnya barang sampai, keterangan gagal kirim akan dikirim ulang esok hari, eh ternyata diretur tanpa pengataran kealamat penerima, sangat mengecewakan udah lama hampir 10 hari pengiriman barang ditunggu ternyata diretur ke pengirim.",1,-1
"Saya memesan barang sudah satu bulan tidak dikirim kirim oleh pihak kurir, estimasi nyaa tidak berubah, melakukan pengajuan ke pihak shopee tidak ada kejelasan atas jawaban dan tindakan , tolong etos kerjaa di tingkat lagii supaya media belanja Indonesia tidak kalah dengan negara luar",1,-1
"Meskipun saya pengguna baru di Shopee , tp saya sdh merasa puas belanja di Shopee semoga pelayanan yg baik bisa dipertahankan dan lebih ditingkatkan lagi . . Saya beri rating bintang 5 .....I LOVE SHOPEE",5,1
"saya suka berbelanja di shopee, tapi apk nya sering lemot, sudah clear chace, logout login apk, sinyal bagus wifi bagus tapi sering lemot. mohon di optimalkan lagi untuk apk nya",3,0
"Shopee sebenarnya bagus, tapi makin kesini kok ongkirnya tambah mahal & pengiriman makin lama. Juga exspedisinya, itu itu aja.",4,1
salah satu aplikasi terlelet di hp! bener² ngelag parah! padahal aplikasi lain lancar² aja tuh kenapa aplikasi ini doang yg ngelag! nge-game juga lancar ko! cocok bintang 1 sih gausah ngasih ide² perbarui aplikasi bersihkan cache gausah! udah dilakuin semua tetep weee begitu!,1,-1
"Aku suka dg apl ny, utk setakat ni barang2 yg d jual ok2, mungkin krn rezki ku y jd slalu dpt yg bagus, cuma klu utk baju anak2 aku agak kecewa soal ny d gambar bagus tp tau ny yg dtg bahan tipis, tp ok la apl ny",5,1
"tolong ya dari pihak shopee kurir dari setiap transit hub penampung barang di cek, soalnya ada keterlambatan barang pesanan yg tidak sesuai dengan tanggal barang tiba, tolong di proses atau di tindak lanjut,itu bukan karena barang yg banyak menumpuk,itu karena kelalayan dari pekerja transit hub penampung yg tidak profesional",5,1
"Ini kok ribet banget yah,saya udah aktifasi data semua komplit,jaringan ful data ada ,wifi ada tpi dengan dalil tidak ada jaringan,padahal sangat di sayangkan,kecewa saya mohon data saya hapus saja karna saya gx bertanggung jawab apabila ada pihak yg menyalahgunakan,dengan atasnamakan saya ,",1,-1
Gak jelas signal gue bagus tapi ganti alamat gak bisa cuman loading doang trus nanti tulisnya gda signal ..padahal lancar....apk ini makin lama makin gaak guna,1,-1
Kurang responsif. Ram 12gb. Kadang tkan back 1x langsung balik 2x. Yang baru dicari dan sedang sering dicari malah tidak muncul di histori pencarian. Jd harus ngetik terus. Mangat dev..,3,0
"shopee sy knp eror ya? kemaren pesen pkt udah dtg hari ini dan saya terima kemudian saya klik konfirmasi kalau sdh diterima, tp ada tulisan yg bagian (kirim) / sedang dlm penguriman 1 pdhal sy tidak memesan apa2, apk jd sudah sy update.",3,0
"Makin kesini makin parah nich shopee, kurir yang muncul rata-rata spx semua, kalau bisa keluar pulau jawa jangan pakai spx, kelamaan nyampai nya. Kasih option kurir lain, ini ke kalimantan hampir 1 bulan buset, kenapa gak 1 tahun aja skalian. Mana status tracking nya parah gak jelas, pokoknya shopee makin ngaco sekarang. TOLONG DIPERBAIKI LAGI SHOPEE, KHUSUS PILIHAN KURIRNYA JANGAN CUMAN SPX DOANG!!",1,-1
"aplikasi nya sudah berkerja dengan baik,game game di shopee juga seru! dan bisa menghasilkan koin, tapi saya mau nanya doang min, voucher gratis ongkir pengguna baru bisa dipakai berapa kali ya? semoga dijawab",5,1
"Overall sih oke, cuma bagian Payment pakai SPay, kalo Spay bisa gratis ongkir, saldo udah cukup tapi gara gara ongkir jadi kelebihan ongkir... , buat belanja spay jadi ga bisa",4,1
"Saya senang belanja di sini karena hemat waktu jg gk harus keluar rumah, dan free ongkir. Tapi ada kecewanya jg karena ada jg toko yg gk amanah.",4,1
"Mohon bantuannya, kenapa setelah di update terbaru apk Shopee sering Error Atau Bug Aplikasi terhenti, padahal pakai hp ram 8 dan G99 dan jaringan kencang, tapi tetap Aplikasi terhenti tiba-tiba. Mohon Bantuannya Solusinya gimana, terimakasih",1,-1
"Aplikasi yg sangat membantu, Barang² nya murah dan kualitas tergantung harga yaa. Pokok nya belanja di Shopee sesuai yang kita order, saller gak neko² kurir ramah. Inti nya vidio unboxing itu penting buat bukti kita kalo paket yg kita pesan gak sesuai yaa.. Terimakasih shopee..",5,1
"Saldo cukup tapi tdk bs d pakai... Apakah ada saldo minimum yg tdk bs d gunakan??? Mo belanja aja ribet ....sudah ngambil untung dari penjual... Pembeli pun kena byk potongan ini itu.... Aplikasi pencurian uang secara terselubung ini... Aneh bin ajaib duit sendri ga boleh d pake byk aturan ini itu,.",1,-1
"shopee sangat membantu sekali disaat kita LG membutuhkan barang yg kita sukai dan disaat males banget buat keluar rumah ,barang'y ok pengirimannya sangat cepat,pokonya sangat memuaskan ,semoga shopee sukses trus trmksh🫰🙏",5,1
"Suka. Banyak promonya disini. Ditunggu terus promo promo terbaru nya ya. Makin banyak promo makin menarik. Saran : Semoga semua transaksi yg terdapat di shopee, seperti pengisian pulsa, dll juga masuk dalam hitungan shopee member",5,1
"Selalu mudah belanja di shopee, semua kebutuhan ada di shopee dan sistem pembayaran yg mudah, banyak voucher belanja dan free ongkir serta potongan harga",5,1
kurang puas dgn layanan delivery dalam propinsi sumatera utara... Biasanya order barang sampai dgn tiba paling lama 3 hari dari medan ke rantau prapat.. Sekarang jd 7 hari karena mesti ke siborong2 tapanuli baru ke rantau prapat... Sungguh kecewa,3,0
"Pengalaman paling buruk selama membeli tiket pesawat ya disni.. Informasi dari maskapai refund secara full dikarenakan pembatalan dari maskapai, namun saat di refund melalui shopee kembali kurang dari 40% dari nilai tiket.. Saya minta rincian juga tidak ada sampai saat ini..mohon diperbaiki sop nya sehingga tidak merugikan customer setia shopee. Semoga bisa terjalin komunikasi yang baik antar penyedia jasa dan customer sehingga bisa mendapat solusi yang baik untuk kedua pihak.",1,-1
Shopee tolong yah jangan tiba-tiba kebuka sendiri tuh aplikasi sementara saya lagi buka aplikasi lain. Tiap ada notifikasi shopee tau-tau malah kebuka tuh shopee nya padahal lagi buka aplikasi lain. Ngeselin banget udah 1 bulan belakangan ini,2,-1
"Belanja online menjadi sangat mudah, namun sayangnya banyak video pendek yang berseliweran. Kadang membuat tidak fokus mencari barang belanjaan",4,1
"Sy baru beli redmi pad se , ga bisa instal di tablet itu, sy suruh lapor ke IT nya , malah disuruh ini itu . Periksa ram lah apalah banyak cengkune 🤬",1,-1
"Pokoknta kalau di marketplace online orange, platform Shopee ini jangan ragu ragu belanja. Selain cek2 barang belanjaan secara virtual, masih bisa cek2 barang belanjaan secara offline setelah barang belanjaan datang. Garansi uang kembali dan tanpa ongkos kirim barang dikembalikan. Namun sebaiknya belanha di toko online yg sudah biasa belanja atau barang bermerk. Efisiensi waktu.",5,1
"Shopee sendiri sudah bagus, sayang kadang ada seller yg kurang bertanggung jawab atas apa yg dijualnya, tidak merespon ketika dichat, tidak komunikatif dan cenderung masabodoh lebih parah lagi tentang produk yg dijual tidak sesuai karena mungkin berpikir kalau mengembalikanpun ribet jadi asal saja mengirim barang pesanan konsumen.",5,1
Sangat berguna bagi yang malas keluar / mager barang barang nya juga bagus dan murah murah lagi enak bgtt di aku juga banyak bgt voucher gratis ongkir nya jadi aku kasih bintang 5 kalau belum download download aja biar kalau mager CO di shoope 😆👍👍,5,1
"spx ekspress lelet luar biasa.. jasa pengiriman lain bisa 4 hari kerja udah sampai.. tapi spx standard reguler sampe 2 minggu lebih barangnya baru sampai, padahal dari jakarta kalau jasa kurir lain itu hanya 4 hari kerja udah sampai.",2,-1
"Shopee bagus sihh, tapi akhir2 ini pengiriman tambah lama, onkir ke luar jawa juga tambah mahal. Kenapa ya gk kayak dulu.",4,1
Habis top up shopepay kenapa gak masuk padahal udah berhasil no pun sama. udah sering top up kok riwayat ada kenapa gak masuk?? Tolong dong di urus kalo udah aku kasih b5,1,-1
"Semenjak ada muncul garansi paket tiba dapat 10 ribu, jasa pengiriman Shopee jadi hancur, paket reguler aja 17 hari ga sampai2 gilaaa, biasa nya 3-4 hari sampe parah parahh, mending hapus aja garansi tiba ituu ga berguna juga, kalau pengiriman paket jadi lebih lama",1,-1
"Kalo ada bintang 0,00001 saya mau milih menu itu utk proses ekspedisi shopee. Pemesanan paket COD tidak kunjung tiba. Paket dikirim via ekspedisi shopee hemat, paket stuck di kota asal dari tanggal 11 Juli 2024 sampai sekarang tanggal 16 Juli 2024 tanpa ada pergerakan satu centimeter pun. Pengaduan lewat cs shopee akan ditangani 1-3 hari dan bisa lebih cepat, namun ada info baru bahwa pengajuan pembatalan tidak bisa dilakukan. Entah apa yang merasuki tim manajemen ekspedisi shopee.",1,-1
"Sekarang banyak toko yang barang nya ready stok tapi pengiriman nya baru 2 hari dikirim alangkah baiknya toko buat stok barang yang sudah dikemas setelah quality kontrol serta pelacakan barang sekarang tidak akurat barang dalam perjalanan ke Surabaya tapi Maps nya di Malang serta tidak ada pergerakan dari ekspedisi di Maps nya... tapi saya tetap menggunakan shopee sebagai tujuan belanja online saya karena komplit dan rumah plus perkakas saya penuh dengan barang dari shoppe 😊, terimakasih shopee",3,0
"Saya pengguna lama, jika dilihat makin kesini layanannya makin buruk😮‍💨. Banyk toko mall yg layanannya tdk sesuai dan sekarang banyak yg udah pakai hanya layanan shopee express saja yg notabennya lambat.",3,0
"Cs kadang ga ngerti apa yg ditanya,masa tracker sama data pengiriman nya beda jadi bingung, pengiriman lama,""kurir sudah ditugaskan"" tapi ga jadi dikirim apalah shopee banyak bug juga, pengiriman cuma bisa spx lagi padahal spx yang kalo mau komunikasi nya susah ekspedisi lain ga bisa, jawaban cs nya jg gitu Mulu apa cs nya juga bot kaya Choki?,capee kalo belanja di shopee rasanya pengen bgtt pindah aplikasi belanjaa",1,-1
"Lebih suka belanja pake shoopee dibandingkan dengan toko online yg lain, selain barang""nya yg murah, ongkirnya juga murah..",5,1
"Shopee sekarang setelah gak pake J&T pengiriman sangat lambat, ke kalimantan Barat bisa sampai 10hari, itu sangat buruk menurut saya kita pesan barang karena kita butuh barang itu, nyesel pake Shopee sekarang",1,-1
"Alhamdulillah lumayan nyaman belnja di shopee, barang yg dipesan 1 1 berdatangan, ya brang yg datang emg sesuai dg harga. Tapi sayang ongkir ke kotabaru kec.Tanah Pinoh kab.Melawi mehoooong banget untungnya kadang dpt gratis ongkir ya bisa diptong sdikit lah ongkos kirimnya. Sukses slalu buat shopee😘",5,1
"Aplikasi belanja online terbaik sepanjang masa, barangnya selalu sesuai dengan harga, tolong dipertahankan. Awalnya takut penipuan, karena jarak kirim barangnya itu jauh dari Jakarta ke Sumba, tapi ternyata tidak, barangnya tetap ORI..",5,1
Jasa kirim nya sangat buruk. Kurir nya suka menggagalkan pesanan org secara sepihak. Padahal saya selalu di tempat 24 jam. Sangat kecewa. Udh di gagalkan besok nya tidak langsung di bawak lagi. Tapi malah nunggu lagi . Udh 2 hari saya lapor tidak ada perubahan juga dari pihak shoppe. Ini benar benar buruk.,1,-1
"Sudah coba hapus cache, berulang kali update dan berulang kali juga hapus terus install ulang aplikasi nya tapi tetap selalu error, mau pesan dan bayar pakai shopepay juga tidak bisa error nya kebangetan 😡 mau coba chat live shope juga nggk bisaaaaa Hufftt",5,1
"Baru belanja di shoope karna sebelumnya belanja online di toko sebelah, dan barangnya bagus-bagus, ori juga tidak mengecewakan, pengiriman juga cepat, kurirnya ramah-ramah, dan juga gratis ongkir. Pokoknya puas bgt belanja di shoope sekarang langganan belanja di shoope, suami juga ikut belanja di shoope, karna barang barangnya bagus semua, terimakasih buat shoooe,untuk pelayanan nya.🙏🙏",5,1
